Date,1549,2062,2061,1548,2023,1072,2022,2060,1303,1546,1547,1186,1274,1267,1019,1059,1304,2449,1284,1543,1194,1251,1254,2453,2386,2427,1553,1026,1166,1103,2361,2307,2499,1255,1159,1302,2540,2452,2335,1550,2348,2538,2518,1273,2521,2500,3102,1058,1258,1201,3101,1035,2392,2389,2391,2344,2369,2251,2426,1235,1252,1240,1037,1047,1027,1552,2385,1801,2456,1042,1234,1151,1198,1551,1802,1196,1101,2537,2346,1524,1104,1106,1122,1261,2313,2255,2396,2539,1220,1190,2415,3107,3117,2360,2101,1100,2107,1129,2447,1043,2523,2405,2409,9050,1093,2103,2353,2319,2318,1264,1539,1195,2100,1108,1102,2498,1525,3104,2488,1193,1238,2408,2117,2367,1055,1153,1150,1134,3099,3097,3106,1169,1161,1105,2424,1200,2118,1074,2411,1133,1541,1052,2306,1015,2418,1020,1036,1268,2109,1094,1137,1022,1023,1504,1149,1172,1185,2102,2324,2368,2406,1107,1213,3114,1279,1045,1044,1171,1126,1604,2343,1538,2111,2412,2339,2430,1110,1283,1218,3115,1048,3120,3105,2441,2437,3116,1141,1271,2413,1510,1123,1286,1259,1248,2446,2110,2420,2429,2451,2106,2419,2416,1249,1121,1288,1554,1262,2105,9290,2545,1223,2357,1119,2373,2514,2501
2023-08-26,20,0,5,30,5,15,4,1,0,0,0,20,12,4,0,5,0,3,17,0,11,11,21,1,24,0,13,14,14,10,10,12,4,5,5,0,7,3,6,6,19,20,3,4,1,13,16,4,5,0,19,1,18,10,23,15,0,17,0,12,18,10,0,0,22,0,0,0,0,11,22,3,5,0,0,11,8,24,7,0,13,16,1,0,18,12,15,8,13,0,0,10,0,0,0,5,0,8,0,0,13,11,34,0,12,5,0,4,6,15,0,9,21,11,9,7,12,18,0,0,56,11,8,16,15,0,0,0,0,0,24,0,0,0,0,0,0,24,25,3,0,0,4,0,0,0,7,3,0,0,6,0,0,4,0,16,1,0,2,0,34,2,24,20,12,0,0,0,0,0,4,0,11,7,0,24,3,0,0,0,0,0,0,9,0,0,0,9,2,43,1,12,0,29,40,34,13,19,3,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0
2023-08-27,20,0,5,30,5,14,4,1,0,0,0,20,15,4,0,9,0,1,19,0,13,9,23,2,25,1,12,15,14,9,9,12,4,5,6,0,6,11,7,6,19,22,2,11,1,14,16,4,4,0,21,6,18,10,24,14,0,19,0,12,29,10,0,0,21,0,0,0,0,11,22,3,4,1,0,12,11,26,15,0,13,16,1,0,19,15,15,5,14,0,0,10,0,0,0,9,6,10,0,0,12,14,39,0,12,6,0,5,9,15,0,10,15,11,9,10,12,18,0,0,0,12,11,17,15,0,0,0,0,0,26,0,0,0,0,0,0,24,27,3,0,0,6,0,0,0,7,2,0,0,6,0,0,4,0,17,1,0,2,0,39,2,17,20,14,0,0,0,0,0,5,0,14,11,0,22,4,0,0,0,0,0,0,14,0,0,0,9,0,36,0,13,1,35,46,29,13,16,10,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28,19,2,5,30,6,15,3,2,2,39,15,19,18,10,4,12,4,3,16,0,15,6,22,2,25,9,14,21,14,8,8,9,5,5,6,8,12,5,5,6,17,18,2,18,7,19,16,3,5,13,19,8,22,11,23,15,0,16,16,12,14,9,7,4,18,15,3,14,20,15,22,3,7,20,7,12,13,21,21,7,12,14,1,12,19,15,15,5,14,3,7,9,4,7,0,7,12,10,0,11,12,15,39,4,12,5,23,5,12,15,5,12,18,11,9,12,11,19,5,2,80,15,14,17,15,0,10,4,3,10,28,5,13,9,5,13,4,25,26,4,7,20,9,5,0,5,7,4,5,0,6,3,6,5,3,17,15,6,1,0,31,5,20,21,14,10,15,0,4,1,5,9,14,6,1,17,4,5,7,8,0,4,11,10,2,5,1,4,0,37,7,8,5,29,48,22,17,20,8,0,2,2,24,7,5,2,0,0,0,0,0,0,0,0,0,0
2023-08-29,15,4,6,30,8,18,4,2,3,40,14,20,17,7,5,13,2,4,18,0,17,6,23,2,26,11,15,21,15,11,8,9,3,3,6,9,12,7,8,6,21,15,2,17,17,16,16,1,5,20,19,6,24,11,25,15,0,16,15,12,22,8,7,5,15,14,9,13,11,15,22,4,6,21,6,12,15,19,20,7,12,15,2,13,18,14,15,5,13,3,2,8,5,10,0,6,12,8,2,12,13,16,35,4,11,7,16,5,11,15,2,11,15,7,9,12,12,19,1,2,61,15,11,17,14,0,9,3,1,11,25,10,12,6,9,12,4,22,23,3,8,21,9,5,4,6,6,4,3,0,5,4,4,8,0,18,12,4,1,0,24,7,16,20,15,9,14,0,5,2,7,13,13,8,6,14,4,10,5,8,0,4,12,15,0,5,2,7,1,46,4,14,0,33,49,35,9,12,9,1,3,4,23,1,4,0,1,0,0,0,0,1,0,0,0,0
2023-08-30,17,0,7,30,7,18,4,4,3,33,16,22,18,10,8,12,1,1,18,0,14,7,21,3,25,13,14,23,14,11,7,11,3,3,6,4,5,12,9,6,19,13,4,15,15,15,16,1,7,21,18,10,24,13,22,13,0,14,14,11,9,8,6,6,16,9,0,13,18,14,22,5,7,28,4,13,11,17,22,7,12,15,3,8,21,15,13,9,15,3,5,9,4,3,3,7,13,10,1,10,13,19,28,4,12,6,22,5,10,15,3,12,18,9,8,10,14,21,5,2,78,13,11,11,16,0,8,3,2,8,28,5,14,8,9,11,3,23,21,3,7,24,12,4,1,8,4,7,7,0,6,3,4,8,3,16,11,12,0,0,25,7,24,20,12,7,14,0,7,2,7,12,10,4,3,21,3,7,7,10,0,6,12,14,0,5,4,3,1,52,2,12,1,25,55,25,11,15,11,2,3,2,19,5,6,0,4,0,0,0,0,0,0,0,0,0
2023-08-31,19,1,5,30,8,18,4,4,1,36,16,20,18,10,11,12,4,2,17,0,15,8,21,2,23,10,13,23,15,8,6,12,3,3,6,4,6,5,6,6,18,16,4,15,16,8,16,1,5,15,18,8,21,11,19,14,0,15,16,12,11,9,9,3,16,18,0,14,19,15,22,3,7,29,6,12,14,21,23,5,13,15,2,16,21,15,15,6,14,3,5,8,4,2,0,6,7,10,1,9,12,13,23,4,12,6,25,5,10,16,4,14,19,10,7,7,12,19,7,2,59,14,13,14,15,0,10,6,2,12,25,8,14,7,5,10,2,22,23,4,6,18,10,6,1,7,7,7,0,0,6,4,5,9,1,16,11,8,0,0,27,8,19,23,13,8,15,0,2,1,5,8,7,7,3,19,2,10,3,8,0,3,8,16,2,3,5,4,0,39,3,13,1,21,38,18,13,15,8,2,6,6,19,1,4,1,1,0,0,0,0,0,0,0,0,0
2023-09-01,19,5,5,30,7,17,3,5,0,37,3,19,15,11,23,6,2,4,16,0,13,9,19,1,22,0,13,22,14,12,6,12,5,3,5,0,5,5,4,4,20,16,3,9,15,9,16,4,7,13,19,7,17,10,22,13,0,13,13,13,14,9,0,0,15,12,3,16,12,10,23,4,4,34,3,13,11,18,17,0,13,16,2,9,17,12,13,6,13,0,5,10,4,0,3,4,2,9,0,22,12,12,34,0,12,4,18,5,10,12,4,11,14,12,6,7,12,18,4,2,79,11,10,15,15,0,6,3,3,13,25,6,11,5,4,15,4,21,25,5,0,19,4,5,3,7,9,11,4,0,3,4,3,6,0,15,3,10,0,0,35,9,21,21,9,9,11,0,5,0,3,0,15,6,4,21,1,7,4,0,0,5,10,13,0,3,0,3,1,40,4,14,7,35,47,29,11,18,6,2,4,3,17,7,3,1,0,0,0,1,0,0,0,0,0,0
2023-09-02,18,0,4,30,7,16,2,4,0,0,0,20,13,9,0,5,0,5,18,0,14,10,21,3,19,0,13,19,13,11,6,13,4,3,7,0,4,6,2,5,18,15,4,8,14,11,16,4,5,0,20,4,20,11,20,12,0,10,13,9,12,8,0,0,16,0,0,0,0,9,22,4,4,0,0,12,10,18,9,0,12,17,3,0,15,12,12,6,13,0,0,9,0,0,0,6,0,9,0,0,13,10,35,0,12,4,0,5,10,12,0,9,19,11,6,5,11,18,0,0,55,10,10,13,15,0,0,0,0,0,23,0,0,0,0,0,0,21,23,4,0,0,5,0,0,0,7,9,0,0,6,0,0,7,0,15,0,0,0,0,35,10,20,20,11,0,0,0,0,0,4,0,11,3,0,25,0,0,0,0,0,0,0,21,0,0,1,1,2,48,0,13,10,34,49,28,16,20,7,1,2,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0
2023-09-03,20,0,5,30,6,17,3,5,0,0,0,20,12,10,0,8,0,1,17,0,15,11,23,3,23,0,14,21,13,9,8,13,4,3,6,0,6,4,4,5,16,18,4,14,16,16,16,4,7,0,20,8,20,11,21,13,0,14,15,11,17,9,0,0,15,0,0,0,0,11,22,3,5,0,0,13,12,21,16,0,13,16,2,0,17,12,12,6,14,0,0,10,0,0,0,9,6,9,0,0,13,10,35,0,12,5,0,5,10,15,0,10,16,10,6,5,10,18,0,0,0,9,12,13,15,1,0,0,0,0,24,0,0,0,0,0,0,21,24,3,0,0,7,0,0,0,7,6,0,0,5,0,0,7,0,16,0,0,0,0,41,10,24,21,11,0,0,0,0,0,9,0,13,8,0,19,0,0,0,0,0,0,0,15,0,0,1,1,0,38,0,18,3,28,30,21,9,10,5,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-04,19,2,6,30,7,16,4,6,3,40,0,20,13,13,19,11,5,0,16,0,15,11,19,3,20,8,17,24,16,5,7,11,5,2,6,7,12,7,8,5,17,18,4,15,11,16,15,3,6,12,21,11,16,12,19,13,0,15,18,13,19,8,5,5,16,15,3,10,51,8,22,3,3,26,3,14,14,20,28,8,13,16,2,12,18,14,15,5,16,3,4,10,5,8,0,8,11,9,0,17,13,11,33,6,12,7,28,5,17,17,2,13,12,9,8,10,12,18,3,11,81,11,15,11,15,15,10,2,6,9,26,13,8,7,6,13,6,20,24,3,7,18,11,7,0,4,6,6,6,0,5,3,8,6,2,10,12,3,1,0,40,10,20,21,12,10,12,2,2,1,10,10,12,8,1,18,0,6,5,8,0,4,10,17,4,5,2,5,0,36,2,11,9,37,44,25,14,17,6,1,2,1,19,7,5,13,0,1,0,0,0,2,0,0,0,0
